pKey;JobStartDate;JobEndDate;APINumber;StateNumber;CountyNumber;OperatorName;WellName;Latitude;Longitude;Projection;TVD;TotalBaseWaterVolume;TotalBaseNonWaterVolume;StateName;CountyName;FFVersion;FederalWell;IndianWell
4460A3BE-A9A7-41D9-908B-56013F2B4F06;2010-12-03 00:00:00.000;2010-12-03 00:00:00.000;49035279190000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 60-14;42,481495;-109,688902;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
09D54273-7844-4D4E-BBAC-09F563ECAD3B;2010-12-03 00:00:00.000;2010-12-03 00:00:00.000;49035279180000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 114-14;42,481164;-109,686912;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
78882BB1-459E-4786-9907-95D536B78BD5;2010-12-04 00:00:00.000;2010-12-04 00:00:00.000;5045178250000;5;45;WPX Energy;GM  44-32;39,4806421;-108,1264768;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
67DD45F5-FBBE-47D6-89E4-7BC41CB34266;2010-12-04 00:00:00.000;2010-12-04 00:00:00.000;37059254880000;37;59;Energy Corporation of America;Meadows #6MH;39,884175;-80,045208;NAD83;7944;3741192;NULL;PA;Greene;1;0;0
160EF10B-9F67-41E1-B093-0F6092ECDDC2;2010-12-04 00:00:00.000;2010-12-04 00:00:00.000;37051243160000;37;51;Chevron USA Inc.;Skovran 32H;39,935247;-79,853619;NAD83;NULL;NULL;NULL;Pennsylvania ;Fayette;1;0;0
77E0AB3A-B294-4F7E-B4E6-FD8640A20AF7;2010-12-05 00:00:00.000;2010-12-05 00:00:00.000;37059254870000;37;59;Energy Corporation of America;Meadows #5MH;39,884181;-80,045258;NAD83;7991;3950394;NULL;PA;Greene;1;0;0
9FAB3C1B-695C-4BA1-AAC6-4A92D165F1D6;2010-12-06 00:00:00.000;2010-12-06 00:00:00.000;37015204980000;37;15;Talisman Energy USA Inc.;Ziegler (03-001-03);41,83904444;-76,84635556;NAD83;NULL;NULL;NULL;Pennsylvania;Bradford;1;0;0
0FF9D087-B90C-4D1F-B868-BB561230A4ED;2010-12-06 00:00:00.000;2010-12-06 00:00:00.000;37117203730000;37;117;Talisman Energy USA Inc.;DCNR 587 (02-008-05);41,67531389;-76,978325;NAD83;NULL;NULL;NULL;Pennsylvania;Tioga;1;0;0
EFC56251-4F67-4AF9-B24C-A1D460298D9F;2010-12-06 00:00:00.000;2010-12-06 00:00:00.000;37015204970000;37;15;Talisman Energy USA Inc.;Ziegler (03-001-02);41,83905;-76,84626389;NAD83;NULL;NULL;NULL;Pennsylvania;Bradford;1;0;0
EC081646-5F05-4929-B87D-33C33F7625AA;2010-12-06 00:00:00.000;2010-12-06 00:00:00.000;37117203720000;37;117;Talisman Energy USA Inc.;DCNR 587 (02-008-04);41,67531111;-76,97823333;NAD83;NULL;NULL;NULL;Pennsylvania;Tioga;1;0;0
F023BF30-2A5E-4D27-AE77-7C3F64EA8957;2010-12-07 00:00:00.000;2010-12-07 00:00:00.000;37059254860000;37;59;Energy Corporation of America;Meadows #4MH;39,884183;-80,045317;NAD83;8110;2981706;NULL;PA;Greene;1;0;0
9384D812-C0C3-4B1E-AEF6-6529CC473EC0;2010-12-07 00:00:00.000;2010-12-07 00:00:00.000;37015204990000;37;15;Talisman Energy USA Inc.;Ziegler (03-001-04);41,83904167;-76,84644722;NAD83;NULL;NULL;NULL;Pennsylvania;Bradford;1;0;0
9D1023D9-9DD1-4302-BEE6-D752ECBCFC21;2010-12-08 00:00:00.000;2010-12-08 00:00:00.000;37051243170000;37;51;Chevron USA Inc.;Skovran 33H ;39,935214;-79,853547;NAD83;NULL;NULL;NULL;Pennsylvania ;Fayette;1;0;0
C42B47E2-312A-4A82-B9BA-3D11E05DF2B4;2010-12-08 00:00:00.000;2010-12-08 00:00:00.000;42121339170000;42;121;Encana Oil & Gas (USA) Inc.;Robson Ranch 611H;33,133039;-97,228393;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
0B750AB6-B2AD-4B85-AF90-9700F53A6CC9;2010-12-08 00:00:00.000;2010-12-08 00:00:00.000;42121339160000;42;121;Encana Oil & Gas (USA) Inc.;Robson Ranch 612H;33,132984;-97,228396;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
5BCE904D-17AA-488C-B1E2-EAD0D92F091A;2010-12-08 00:00:00.000;2010-12-08 00:00:00.000;42121339090000;42;121;Encana Oil & Gas (USA) Inc.;Robson Ranch 610H;33,133039;-97,228393;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
D32BD8A7-6545-4E56-8D8C-BDB06220A0D6;2010-12-09 00:00:00.000;2010-12-09 00:00:00.000;5013065470000;5;13;Encana Oil & Gas (USA) Inc.;Wheeler 33-1;40,07847;-105,062628;NAD83;NULL;NULL;NULL;Colorado;Boulder;1;0;0
AB0C7F4E-CB54-41F8-9AC9-87B79DF5E12A;2010-12-10 00:00:00.000;2010-12-10 00:00:00.000;5103116500000;5;103;WPX Energy;RG 12-5-397;39,81918;-108,30608;NAD83;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
70D739CF-566C-40C9-A01A-0C2D1E331577;2010-12-10 00:00:00.000;2010-12-10 00:00:00.000;5103115070000;5;103;WPX Energy;RG 532-5-397;39,8191495;-108,3066891;NAD83;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
D1244FE0-6306-4DD0-8266-A6EB04341C7D;2010-12-10 00:00:00.000;2010-12-10 00:00:00.000;37105216840000;37;105;Pennsylvania General Energy;Fisk Hollow PV PAD A #2451;41,846813;-78,156368;NAD83;5800;2816226;NULL;Pennsylvania;Potter;1;0;0
D7BC422E-C26E-4F56-AD0C-2D123BE1F431;2010-12-10 00:00:00.000;2010-12-10 00:00:00.000;42439350840000;42;439;XTO Energy/ExxonMobil;Ole Gieser Unit D 6H;32,558525;-97,215242;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
FF61184E-F542-46D0-A1E6-2C37034CC28B;2010-12-14 00:00:00.000;2010-12-14 00:00:00.000;5045191140000;5;45;Encana Oil & Gas (USA) Inc.;Story Gulch Unit 8509B-36 B36 496;39,664108;-108,113396;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
2BAAC1DD-535B-418C-8CC2-D9C6AC425648;2010-12-14 00:00:00.000;2010-12-14 00:00:00.000;5045191170000;5;45;Encana Oil & Gas (USA) Inc.;Story Gulch Unit 8508D-36 B36 496;39,664128;-108,113384;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
BA5451C9-12AB-4C14-8346-93F38C889F52;2010-12-14 00:00:00.000;2010-12-14 00:00:00.000;5045191150000;5;45;Encana Oil & Gas (USA) Inc.;Story Gulch Unit 8505D-36 B36 496;39,664117;-108,113422;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
FBA7A3CC-8686-4332-8C0A-452F64EC8A6F;2010-12-14 00:00:00.000;2010-12-14 00:00:00.000;5103114540000;5;103;WPX Energy;RGU 544-23-198;39,9392705;-108,3506106;NAD83;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
61B8005E-0AF6-4656-99B0-2D2FE5E9D1F4;2010-12-14 00:00:00.000;2010-12-14 00:00:00.000;5103114480000;5;103;WPX Energy;RGU 411-25-198;39,9391996;-108,3505455;NAD83;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
2E12E684-293D-4BD6-8E16-6A644E4B7251;2010-12-15 00:00:00.000;2010-12-15 00:00:00.000;5045191200000;5;45;Encana Oil & Gas (USA) Inc.;Story Gulch Unit 8505C-36 B36 496;39,664137;-108,11341;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
B5FED7C2-1116-4C84-A7C9-66DE4CB48DF8;2010-12-16 00:00:00.000;2010-12-16 00:00:00.000;42211347460000;42;211;Plains Exploration & Production Company;Hanson 29-3H;35,7793;-100,11114;NAD83;NULL;NULL;NULL;Texas;Hemphill;1;0;0
96A629E6-7217-419D-8AC3-D09501D85FFF;2010-12-18 00:00:00.000;2010-12-18 00:00:00.000;17081212220000;17;81;Encana Oil & Gas (USA) Inc.;Bundrick Land 34H-01 Alt;32,163293;-93,475972;NAD27;NULL;NULL;NULL;Louisiana;Red River;1;0;0
D464B452-A721-4D43-80C8-F0BED585B437;2010-12-18 00:00:00.000;2010-12-18 00:00:00.000;5045181090000;5;45;WPX Energy;PA 431-20;39,5140904;-108,0160285;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
82C8FD56-D280-4C46-B541-1B3306272432;2010-12-18 00:00:00.000;2010-12-18 00:00:00.000;5045181040000;5;45;WPX Energy;PA 514-16;39,5140825;-108,015985;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
8B633F87-FD0B-41F9-B470-4DE85217A75C;2010-12-18 00:00:00.000;2011-01-17 00:00:00.000;42123323610000;42;123;Devon Energy Production Company L. P.;Oliver C #1H;29,145847;-97,24362;NAD83;12540;5079359;0;Texas;DeWitt;2;0;0
148F5FDD-F649-432C-BB61-B73D73889F2F;2010-12-18 00:00:00.000;2010-12-18 00:00:00.000;49035279150000;49;35;Encana Oil & Gas (USA) Inc.;SHB 122-16;42,476104;-109,727686;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
1505BD89-8933-4365-9A87-32F6091EA1F3;2010-12-18 00:00:00.000;2010-12-18 00:00:00.000;49035278600000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 75-16;42,476081;-109,727587;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
92724B7A-7BC4-4151-8991-31B4209129A8;2010-12-19 00:00:00.000;2010-12-19 00:00:00.000;47041056140000;47;41;Triana Energy;Villers 1H;38,041598;-80,27297;NAD83;7030;1855644;NULL;WV;Taylor;1;0;0
DDD0E3E6-32F7-4E01-95AC-B9CF7C75DCF1;2010-12-19 00:00:00.000;2010-12-19 00:00:00.000;49035278100000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 58-22;42,465328;-109,709921;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
491CB2FD-2D0F-4757-AB27-40DFA34DFEC5;2010-12-20 00:00:00.000;2010-12-20 00:00:00.000;5045182170000;5;45;WPX Energy;GM 31-27;39,4958381;-108,0914072;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
856E3EBD-0FB1-416A-8196-9F31966E5276;2010-12-20 00:00:00.000;2010-12-20 00:00:00.000;5045182110000;5;45;WPX Energy;GM 22-27;39,4958189;-108,0914661;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
757D9B97-FD9B-4604-821D-9B034E1BE7E8;2010-12-20 00:00:00.000;2010-12-20 00:00:00.000;5045182150000;5;45;WPX Energy;GM 421-27;39,495836;-108,0914511;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
26CC5BF5-2B99-4CD6-B558-83FA05260F1B;2010-12-20 00:00:00.000;2010-12-20 00:00:00.000;49035277820000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 74-28;42,447686;-109,729473;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
24B2DFDD-7FDF-4A6B-B046-DDD4EDF90CBA;2010-12-20 00:00:00.000;2010-12-20 00:00:00.000;49035272810000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 56-22;42,467091;-109,713077;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
9BB8D076-BD76-4AD3-84A4-E2B20882A28C;2010-12-20 00:00:00.000;2010-12-20 00:00:00.000;49035277830000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 72-28;42,44775;-109,730177;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
B0D60E52-7109-42A1-9B68-C50F7F8F22B2;2010-12-21 00:00:00.000;2010-12-21 00:00:00.000;5045181030000;5;45;WPX Energy;PA 414-16;39,5140638;-108,0159744;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
FB4288A0-A155-4635-A318-6605D29B8476;2010-12-23 00:00:00.000;2010-12-23 00:00:00.000;5045182210000;5;45;WPX Energy;GM 322-27;39,4957866;-108,091451;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
F26221AA-4936-480B-BD3C-DA10399526AB;2010-12-23 00:00:00.000;2010-12-23 00:00:00.000;5045182120000;5;45;WPX Energy;GM 522-27;39,4958018;-108,0914807;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
81C8F35B-9BA2-4D56-9246-7E5003B821F3;2010-12-23 00:00:00.000;2010-12-23 00:00:00.000;42203349520000;42;203;Anadarko Petroleum Corporation;Letourneau 6-30HH;32,4030208;-94,6257256;NAD27;NULL;NULL;NULL;Texas;Harrison;1;0;0
B89CC09C-D079-4B42-9EBD-E1DD9F059B2D;2010-12-26 00:00:00.000;2010-12-26 00:00:00.000;37053293810000;37;53;Pennsylvania General Energy;Forest #2365;41,45986;-79,300694;NAD83;5135;7595793;NULL;Pennsylvania;Forest;1;0;0
4885664F-B21E-4F9F-BDEF-56EB9C0C82A0;2010-12-27 00:00:00.000;2010-12-27 00:00:00.000;17081210670000;17;81;BHP Billiton Petroleum;Dupree Land 29H #1;32,0430013;-93,250195;NAD27;NULL;NULL;NULL;LA;Red River Parish;1;0;0
BD740230-6FD7-4F35-86FB-E6A5A581AC7A;2010-12-27 00:00:00.000;2010-12-27 00:00:00.000;5103115400000;5;103;XTO Energy/ExxonMobil;FRU 197-34 A5;39,918116;-108,27694;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
02733F07-6942-40B2-AFB7-11FCDCD0450D;2010-12-27 00:00:00.000;2011-01-01 00:00:00.000;37065268660000;37;65;EQT Production;590515;41,19489;-78,78461;NAD83;6669;6016004;0;Pennsylvania;Jefferson;2;0;0
9AB44F1B-EE5A-4B18-98AE-72CF13F238FA;2010-12-27 00:00:00.000;2010-12-27 00:00:00.000;49025236160000;49;25;Anadarko Petroleum Corporation;22WC2SE01;43,3869;-106,2707;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
546C24DA-C71A-41D3-AA8C-D710A278727A;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;17013220620000;17;13;BHP Billiton Petroleum;Colvin 3H #1;32,243327;-93,1628613;NAD27;NULL;NULL;NULL;LA;Bienville Parish;1;0;0
B80FAE79-442F-4DAF-81B1-111BA93B3A84;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;5045189080000;5;45;Encana Oil & Gas (USA) Inc.;N Parachute WF09D-21 K22 596;39,599242;-108,159065;WGS84;NULL;NULL;NULL;Colorado;Garfield;1;0;0
42762471-E67F-4807-894C-4A4C32BFBB8D;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;5045188920000;5;45;Encana Oil & Gas (USA) Inc.;N Parachute WF13C-22 K22 596;39,59922;-108,159057;WGS84;NULL;NULL;NULL;Colorado;Garfield;1;0;0
9119DA74-E7A3-45CA-9AAE-2B4468AA83FD;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;5103115430000;5;103;XTO Energy/ExxonMobil;FRU 197-34 A2;39,917997;-108,27693;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
E61B8255-F6FA-453B-A052-3AA1A2A8708B;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;5103115440000;5;103;XTO Energy/ExxonMobil;FRU 197-34 A1;39,91795722;-108,2769122;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
EBBB2160-5D1E-4D3F-B9DE-48663252C30C;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;33105018340000;33;105;XTO Energy/ExxonMobil;Helen 11X-5;48,196706;-103,062425;NAD83;NULL;NULL;NULL;North Dakota;Williams;1;0;0
FD4AB721-CAAD-42BC-A1CE-D2493692F6AC;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;37065268660000;37;65;EQT Production;Frano 590515;41,19489;-78,78461;NAD83;NULL;NULL;NULL;Pennsylvania;Jefferson;1;0;0
F5B48B31-FF5D-4F16-A273-D7503BFAD00E;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;42439336980000;42;439;Encana Oil & Gas (USA) Inc.;Mercer Ranch 504H;32,646533;-97,489331;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
6F477CF4-C4B9-4917-9C11-AB594A28F20A;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;42121339870000;42;121;WPX Energy;Casner 5H;33,051817;-97,1441718;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
D38B9269-A4FB-4A8E-AA84-921CF3375B8A;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;42121340060000;42;121;WPX Energy;Cummings C East 12H;33,0518994;-97,1441682;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
E08BC583-7392-4F6F-8FFC-DCD0402C0871;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;49025205730000;49;25;Anadarko Petroleum Corporation;38WC2SW31;43,3869;-106,2707;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
AF1F7ED3-8082-4B7B-92E9-9C6E473A908E;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;49025236600000;49;25;Anadarko Petroleum Corporation;22RWC2SW06;43,37346;-106,26549;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
56AACC66-937E-4A8A-A665-B6AF58EFD368;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;49025091930000;49;25;Anadarko Petroleum Corporation;24WC2NW12;43,45266;-106,28222;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
2E4E4058-E0EB-4C19-981A-7176D70B2BFC;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;49025236570000;49;25;Anadarko Petroleum Corporation;07DWC1NE06;43,38258;-106,26;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
1DDC6D99-5900-4451-896F-82ACC697AAD2;2010-12-28 00:00:00.000;2010-12-28 00:00:00.000;49025205960000;49;25;Anadarko Petroleum Corporation;17WC2NW32;43,39672;-106,25013;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
ED2EE9BC-BD59-4754-AE0A-9D2541D6B2CD;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;5103115420000;5;103;XTO Energy/ExxonMobil;FRU 197-34 A3;39,918036;-108,27694;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
FF56FD9C-9235-4D09-A2E0-F462DA5692C1;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;33105018340000;33;105;XTO Energy/ExxonMobil;Madisyn State 44x-1;48,183858;-102,829478;NAD83;NULL;NULL;NULL;North Dakota;Williams;1;0;0
75DA7D9F-432C-44B4-BE38-EFF3AD1C7779;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;42439337040000;42;439;Encana Oil & Gas (USA) Inc.;Mercer Ranch 508H;32,646533;-97,489282;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
6DB1B9C5-6707-4145-8074-ABD6F0838FB0;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;47091011890000;47;91;Triana Energy;Currey 2H;39,3515;-80,14084;NAD83;NULL;NULL;NULL;WV;Taylor;1;0;0
8442E6C3-9BD3-43C2-B8D9-2FB691FB9793;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;49025207180000;49;25;Anadarko Petroleum Corporation;20WC2SE30;43,40242;-106,25949;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
A0B19903-ADD1-4E71-8E94-33974A853DC0;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;49025236720000;49;25;Anadarko Petroleum Corporation;33RWC1NE06;43,37822;-106,25751;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
D1E5D914-EBF3-4762-B9FF-97DC3F762C09;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;49025206600000;49;25;Anadarko Petroleum Corporation;26WC2SE11;43,44434;-106,2935;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
752D303F-D70E-4174-8C46-BC18C2140DBF;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;49025096220000;49;25;Anadarko Petroleum Corporation;34WC2NE06;43,3786;-106,25543;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
460FDCAF-A639-4788-8620-8D3F87E4D9FE;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;49025115090000;49;25;Anadarko Petroleum Corporation;31AWC1NE06;43,378398;-106,260851;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
F31A6EAC-E8E9-41F2-983D-465A8CEA6DD4;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;49025236510000;49;25;Anadarko Petroleum Corporation;35WC1NE06;43,37881;-106,2541;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
560B0D6A-0007-43E3-AC39-D2B203DAAB9B;2010-12-29 00:00:00.000;2010-12-29 00:00:00.000;42251340620000;42;251;XTO Energy/ExxonMobil;MFG 2H;32,503375;-97,350753;NAD27;NULL;NULL;NULL;Texas;Johnson;1;0;0
95D50DA8-38BE-42CB-8AA8-82018173DD29;2010-12-30 00:00:00.000;2010-12-30 00:00:00.000;17081212360000;17;81;Encana Oil & Gas (USA) Inc.;Maxie Almond 12H-01;32,032683;-93,354533;NAD27;NULL;NULL;NULL;Louisiana;Red River;1;0;0
0AF32A4C-0F87-402C-899B-237C70F5A06E;2010-12-30 00:00:00.000;2010-12-30 00:00:00.000;49025088480000;49;25;Anadarko Petroleum Corporation;29WC2SE14;43,42993;-106,29846;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
124EEC8E-E934-441F-B380-1924FBDADC1F;2010-12-30 00:00:00.000;2010-12-30 00:00:00.000;49025233470000;49;25;Anadarko Petroleum Corporation;28WC2NE12;43,45108;-106,27735;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
39EF5932-2953-4F07-A1E6-D277C6F57673;2010-12-30 00:00:00.000;2010-12-30 00:00:00.000;49025231480000;49;25;Anadarko Petroleum Corporation;32WC2SW13;43,42865;-106,28826;NAD27;NULL;NULL;NULL;Wyoming;Natrona;1;0;0
00B708DE-9AE4-4010-AE80-C1ED300D8728;2010-12-31 00:00:00.000;2010-12-31 00:00:00.000;42419316350000;42;419;Encana Oil & Gas (USA) Inc.;Eubanks Unit 01H;31,724914;-94,132544;NAD27;NULL;NULL;NULL;Texas;Shelby;1;0;0
